text,fonts-size,fonts-type,fonts-style,base_str_len,max_str_len
". We included stellar feedback from cluster-sink particles in the
form of photoionization and radiation pressure. We also computed
thermal balance to consistently calculate electron temperatures at
the diﬀerent metallicities. We used a Monte Carlo radiative transfer
method which is able to capture the microphysical detail in each
feedback mechanism – photon packets spanning orders of magni-
tude in wavelength interact with gas and dust grains in the same
way as real photons, getting absorbed, re-processed, and scattered.
This presents a key advancement compared to previous studies of
stellar feedback in GMCs. The method provides robust calculations
of ionization pressure, radiation pressure, and hence the ratio be-",8,TeXGyreTermesX-Regular,,724,68
The growth of H ii regions around massive stars,11,TeXGyreTermesX-Italic,,47,47
11,11,TeXGyreTermesX-Regular,,2,2
"tween them. As these quantities are used to observationally constrain
the relative importance of diﬀerent feedback mechanisms (e.g. as a
function of radius), it is necessary for simulations to provide accurate
results. Our key ﬁndings are:",8,TeXGyreTermesX-Regular,,239,72
"(i) lower-metallicity H ii regions have higher temperatures and
therefore expand faster. This is because metal forbidden lines are the
dominant cooling mechanism for ionized gas. Temperatures range
from 5",8,TeXGyreTermesX-Regular,,204,70
.,8,NewTXMI,,1,1
6,8,TeXGyreTermesX-Regular,,1,1
×,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
3,7,TeXGyreTermesX-Regular,,1,1
K at 2 Z,8,TeXGyreTermesX-Regular,,8,8
,7,txsys,,0,0
to 17,8,TeXGyreTermesX-Regular,,5,5
×,8,txsys,,1,1
10,8,TeXGyreTermesX-Regular,,2,2
3,7,TeXGyreTermesX-Regular,,1,1
K at 0,8,TeXGyreTermesX-Regular,,6,6
.,8,NewTXMI,,1,1
1 Z,8,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
"(ii) feedback disperses ionized gas and provides support against
gravitational infall for neutral gas. Ionized gas is accelerated outwards
for the entire duration of each model – the mass-weighted mean
expansion velocity,",8,TeXGyreTermesX-Regular,,221,73
,8,txsys,,0,0
𝑣,8,NewTXMI,,1,1
𝑟,7,NewTXMI7,,1,1
,8,txsys,,0,0
", approaches",8,TeXGyreTermesX-Regular,,12,12
+,8,txsys,,1,1
15 km s,8,TeXGyreTermesX-Regular,,7,7
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"by the end of the
simulations. Neutral gas has",8,TeXGyreTermesX-Regular,,46,28
,8,txsys,,0,0
𝑣,8,NewTXMI,,1,1
𝑟,7,NewTXMI7,,1,1
,8,txsys,,0,0
"directed inwards for most of the
evolution. The pure hydrodynamics run is the only model where infall
accelerates, reaching",8,TeXGyreTermesX-Regular,,123,68
,8,txsys,,0,0
𝑣,8,NewTXMI,,1,1
𝑟,7,NewTXMI7,,1,1
,8,txsys,,0,0
=,8,txmiaX,,1,1
−,8,txsys,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
9 km s,8,TeXGyreTermesX-Regular,,6,6
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
". For the feedback models,
the most negative",8,TeXGyreTermesX-Regular,,44,26
,8,txsys,,0,0
𝑣,8,NewTXMI,,1,1
𝑟,7,NewTXMI7,,1,1
,8,txsys,,0,0
is,8,TeXGyreTermesX-Regular,,2,2
−,8,txsys,,1,1
2,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
8 km s,8,TeXGyreTermesX-Regular,,6,6
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"– the velocity either stabilises
or turns into outﬂow. This happens in the ﬁrst Myr (0",8,TeXGyreTermesX-Regular,,86,53
.,8,NewTXMI,,1,1
5,8,TeXGyreTermesX-Regular,,1,1
,8,txsys,,0,0
𝑡,8,NewTXMI,,1,1
ﬀ,7,TeXGyreTermesX-Regular,,1,1
,8,txsys,,0,0
") at
0",8,TeXGyreTermesX-Regular,,6,4
.,8,NewTXMI,,1,1
1 Z,8,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
", which by the end of its runtime has neutral gas ﬂowing out
at",8,TeXGyreTermesX-Regular,,63,60
+,8,txsys,,1,1
4,8,TeXGyreTermesX-Regular,,1,1
.,8,NewTXMI,,1,1
4 km s,8,TeXGyreTermesX-Regular,,6,6
−,7,txsys,,1,1
1,7,TeXGyreTermesX-Regular,,1,1
"(iii) switching oﬀ radiation pressure results in a smaller H ii re-
gion than the ﬁducial model with both photoionization and radiation
pressure (at solar metallicity)",8,TeXGyreTermesX-Regular,,167,67
"(iv) however, switching oﬀ radiation pressure",8,TeXGyreTermesX-Regular,,45,45
and,8,TeXGyreTermesX-Italic,,3,3
"removing dust
results in an H ii region",8,TeXGyreTermesX-Regular,,39,25
larger,8,TeXGyreTermesX-Italic,,6,6
"than the ﬁducial one. This is because
UV photons are absorbed by dust grains and reprocessed to lower
energies, diluting the ionizing ﬂux. In terms of H ii region size, the
growth caused by radiation pressure is not enough to completely
oﬀset the stunting caused by UV absorption. This highlights the
importance of including dust radiative transfer in models of pho-
toionization feedback, whether or not radiation pressure is included
(v) we calculate the radial dependence of each pressure compo-
nent. Radiation pressure dominates over the gas pressure, or is at
least comparable to it, in the inner 0.7 parsec around sink particles
for",8,TeXGyreTermesX-Regular,,639,70
𝑍,8,NewTXMI,,1,1
,8,MSAM10,,0,0
1 Z,8,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
". The maximum ratio of the radiation pressure to gas
thermal pressure",8,TeXGyreTermesX-Regular,,69,52
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
/,8,txsys,,1,1
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
≈,8,txsys,,1,1
10 at,8,TeXGyreTermesX-Regular,,5,5
𝑍,8,NewTXMI,,1,1
=,8,txmiaX,,1,1
2 Z,8,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
"(vi) on the global scale,",8,TeXGyreTermesX-Regular,,25,25
𝑃,8,NewTXMI,,1,1
rad,7,TeXGyreTermesX-Regular,,3,3
/,8,txsys,,1,1
𝑃,8,NewTXMI,,1,1
gas,7,TeXGyreTermesX-Regular,,3,3
is around 1 at 2 Z,8,TeXGyreTermesX-Regular,,18,18
,7,txsys,,0,0
", 0.3 at Z",8,TeXGyreTermesX-Regular,,10,10
,7,txsys,,0,0
",",8,TeXGyreTermesX-Regular,,1,1
0.1 at 0,8,TeXGyreTermesX-Regular,,8,8
.,8,NewTXMI,,1,1
5 Z,8,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
", and 0.03 at 0",8,TeXGyreTermesX-Regular,,15,15
.,8,NewTXMI,,1,1
1 Z,8,TeXGyreTermesX-Regular,,3,3
,7,txsys,,0,0
.,8,TeXGyreTermesX-Regular,,1,1
"Our results show that although radiation pressure is less impor-
tant than photoionization on large scales (",8,TeXGyreTermesX-Regular,,108,64
∼,8,txsys,,1,1
"10 pc), it still aids in the
growth of H ii regions via radiation-pressure hotspots on small scales
(",8,TeXGyreTermesX-Regular,,101,70
<,8,NewTXMI,,1,1
"1 pc), especially above solar metallicity. This can explain diﬀer-
ences in the observations, where Lopez et al. (2014) and McLeod",8,TeXGyreTermesX-Regular,,130,66
"et al. (2019) infer negligible radiation pressure in H ii regions larger
than 3 pc at low metallicity, whereas Barnes et al. (2020) estimate
radiation pressure is dominant on the sub-pc scale at high metallicity.
To fully understand how the feedback processes aﬀect the dynamics,
it is necessary to observe pressure contributions in young and com-
pact H ii regions, in addition to the older, larger H ii regions which
have until recently been the primary focus of observational stud-
ies. Furthermore, this shows the metallicity-dependence of radiation
pressure must be taken into account, which is not yet apparent in the
literature.",8,TeXGyreTermesX-Regular,,635,72
"Our models speciﬁcally investigate the impact of metallicity and
dust in radiative feedback, so we keep the same initial cloud con-
ditions for all models. We do not take into account environmental
factors such as variations in external pressure (Barnes et al. 2020) or
galactic-scale forces (Rey-Raposo et al. 2017; Bending et al. 2020)
which can inﬂuence the evolution of H ii regions and GMCs. We
use the same turbulent velocity ﬁeld for each model and the same
ordering of stars which populate cluster-sink particles; varying ei-
ther can aﬀect cloud morphology and star formation measures (Geen",8,TeXGyreTermesX-Regular,,599,71
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–13 (2020)",7,TeXGyreTermesX-Regular,,13,13
12,11,TeXGyreTermesX-Regular,,2,2
A. A. Ali,11,TeXGyreTermesX-Italic,,9,9
"et al. 2018). Finally, we neglect other feedback mechanisms such as
stellar winds, which may be needed to attain lower star formation
eﬃciencies.",8,TeXGyreTermesX-Regular,,145,67
ACKNOWLEDGEMENTS,8,TeXGyreTermesX-Bold,,16,16
"We thank the referee for an insightful report, and Tim Harries and
Clare Dobbs for useful discussions. AAA acknowledges funding
from the European Research Council for the Horizon 2020 ERC
consolidator grant project ICYBOB, grant number 818940. The cal-
culations for this paper were performed on DiRAC Data Intensive
(DIaL) at the University of Leicester, and the DiRAC@Durham
facility managed by the Institute for Computational Cosmology.
DIaL was funded by BEIS capital funding via STFC capital grants
ST/K000373/1 and ST/R002363/1 and STFC DiRAC Operations
grant ST/R001014/1. DiRAC@Durham was funded by BEIS capi-
tal funding via STFC capital grants ST/P002293/1, ST/R002371/1
and ST/S002502/1, Durham University and STFC operations grant
ST/R000832/1. These form part of the STFC DiRAC HPC Facility
(www.dirac.ac.uk). DiRAC is part of the National e-Infrastructure.
This paper used NumPy (Harris et al. 2020), Matplotlib (Hunter
2007), Pandas (McKinney 2010), and Astropy (Astropy Collabora-
tion et al. 2013).",8,TeXGyreTermesX-Regular,,1015,66
DATA AVAILABILITY,8,TeXGyreTermesX-Bold,,17,17
"The data underlying this paper will be shared on reasonable request
to the corresponding author.",8,TeXGyreTermesX-Regular,,96,67
REFERENCES,8,TeXGyreTermesX-Bold,,10,10
"MNRAS, 449, 440",7,TeXGyreTermesX-Regular,,15,15
"MNRAS, 469, 630",7,TeXGyreTermesX-Regular,,15,15
"Akimkin V. V., Kirsanova M. S., Pavlyuchenkov Y. N., Wiebe D. S., 2015,",7,TeXGyreTermesX-Regular,,71,71
"Akimkin V. V., Kirsanova M. S., Pavlyuchenkov Y. N., Wiebe D. S., 2017,",7,TeXGyreTermesX-Regular,,71,71
"Ali A. A., Harries T. J., 2019, MNRAS, 487, 4890
Ali A., Harries T. J., Douglas T. A., 2018, MNRAS, 477, 5422
Arthur S. J., Henney W. J., Mellema G., de Colle F., Vázquez-Semadeni E.,",7,TeXGyreTermesX-Regular,,183,73
"Asplund M., Grevesse N., Sauval A. J., Scott P., 2009, ARA&A, 47, 481
Astropy Collaboration et al., 2013, A&A, 558, A33
Barnes A. T., et al., 2019, MNRAS, 486, 283
Barnes A. T., Longmore S. N., Dale J. E., Krumholz M. R., Kruĳssen J. M. D.,",7,TeXGyreTermesX-Regular,,240,76
"Bigiel F., 2020, MNRAS, 498, 4906",7,TeXGyreTermesX-Regular,,33,33
"Bate M. R., 2009, MNRAS, 392, 1363
Bate M. R., 2019, MNRAS,
Bate M. R., Bonnell I. A., Bromm V., 2002, MNRAS, 332, L65
Bending T. J. R., Dobbs C. L., Bate M. R., 2020, MNRAS, 495, 1672
Chabrier G., 2003, PASP, 115, 763
Choi J., Dotter A., Conroy C., Cantiello M., Paxton B., Johnson B. D., 2016,",7,TeXGyreTermesX-Regular,,295,76
"ApJ, 823, 102",7,TeXGyreTermesX-Regular,,13,13
"Colín P., Vázquez-Semadeni E., Gómez G. C., 2013, MNRAS, 435, 1701
Crocker R. M., Krumholz M. R., Thompson T. A., Baumgardt H., Mackey",7,TeXGyreTermesX-Regular,,134,67
"Dale J. E., 2015, New Astron. Rev., 68, 1
Dale J. E., Bonnell I. A., Clarke C. J., Bate M. R., 2005, MNRAS, 358, 291
Dale J. E., Ercolano B., Bonnell I. A., 2012, MNRAS, 424, 377
Dale J. E., Ngoumou J., Ercolano B., Bonnell I. A., 2014, MNRAS, 442, 694
Deharveng L., Peña M., Caplan J., Costero R., 2000, MNRAS, 311, 329
Draine B. T., 2011, ApJ, 732, 100
Draine B. T., Lee H. M., 1984, ApJ, 285, 89",7,TeXGyreTermesX-Regular,,398,74
"Draine B. T., et al., 2007, ApJ, 663, 866",7,TeXGyreTermesX-Regular,,41,41
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–13 (2020)",7,TeXGyreTermesX-Regular,,13,13
"Ercolano B., Gritschneder M., 2011, MNRAS, 413, 401
Fall S. M., Krumholz M. R., Matzner C. D., 2010, ApJ, 710, L142
Federrath C., Banerjee R., Clark P. C., Klessen R. S., 2010, ApJ, 713, 269
Ferland G. J., Korista K. T., Verner D. A., Ferguson J. W., Kingdon J. B.,",7,TeXGyreTermesX-Regular,,265,74
"Verner E. M., 1998, PASP, 110, 761",7,TeXGyreTermesX-Regular,,34,34
"Fukushima H., Yajima H., Sugimura K., Hosokawa T., Omukai K., Mat-",7,TeXGyreTermesX-Regular,,66,66
"sumoto T., 2020, MNRAS, 497, 3830",7,TeXGyreTermesX-Regular,,33,33
"Gavagnin E., Bleuler A., Rosdahl J., Teyssier R., 2017, MNRAS, 472, 4155
Geen S., Hennebelle P., Tremblin P., Rosdahl J., 2015, MNRAS, 454, 4484
Geen S., Soler J. D., Hennebelle P., 2017, MNRAS, 471, 4844
Geen S., Watson S. K., Rosdahl J., Bieri R., Klessen R. S., Hennebelle P.,",7,TeXGyreTermesX-Regular,,279,74
"2018, MNRAS, 481, 2548",7,TeXGyreTermesX-Regular,,22,22
"Harries T. J., 2015, MNRAS, 448, 3156
Harries T. J., Douglas T. A., Ali A., 2017, MNRAS, 471, 4111
Harries T. J., Haworth T. J., Acreman D., Ali A., Douglas T., 2019, Astronomy",7,TeXGyreTermesX-Regular,,176,77
"and Computing, 27, 63",7,TeXGyreTermesX-Regular,,21,21
"Harris C. R., et al., 2020, Nature, 585, 357
Haworth T. J., Harries T. J., 2012, MNRAS, 420, 562
Haworth T. J., Harries T. J., Acreman D. M., Bisbas T. G., 2015, MNRAS,",7,TeXGyreTermesX-Regular,,168,71
"453, 2277",7,TeXGyreTermesX-Regular,,9,9
"Hollenbach D., McKee C. F., 1979, ApJS, 41, 555",7,TeXGyreTermesX-Regular,,47,47
"Howard C. S., Pudritz R. E., Harris W. E., 2014, MNRAS, 438, 1305",7,TeXGyreTermesX-Regular,,65,65
"Howard C. S., Pudritz R. E., Harris W. E., 2016, MNRAS, 461, 2953
Howard C. S., Pudritz R. E., Harris W. E., 2017, MNRAS, 470, 3346
Howard C. S., Pudritz R. E., Harris W. E., 2018, Nature Astronomy, 2, 725
Hunter J. D., 2007, Computing in Science & Engineering, 9, 90
Ishiki S., Okamoto T., Inoue A. K., 2018, MNRAS, 474, 1935
Jones A. P., 2004, in Witt A. N., Clayton G. C., Draine B. T., eds, Astronomical
Society of the Paciﬁc Conference Series Vol. 309, Astrophysics of Dust.
p. 347",7,TeXGyreTermesX-Regular,,486,80
"Kim J.-G., Kim W.-T., Ostriker E. C., 2018, ApJ, 859, 68
Krumholz M. R., Klein R. I., McKee C. F., 2007, ApJ, 656, 959
Krumholz M. R., Klein R. I., McKee C. F., Oﬀner S. S. R., Cunningham A. J.,",7,TeXGyreTermesX-Regular,,194,75
"Kuiper R., Klahr H., Dullemond C., Kley W., Henning T., 2010, A&A, 511,",7,TeXGyreTermesX-Regular,,71,71
"2009, Science, 323, 754",7,TeXGyreTermesX-Regular,,23,23
A81,7,TeXGyreTermesX-Regular,,3,3
"Kurucz R., 1993, ATLAS9 Stellar Atmosphere Programs and 2 km/s grid.
Kurucz CD-ROM No. 13. Cambridge, Mass.: Smithsonian Astrophysical
Observatory, 13",7,TeXGyreTermesX-Regular,,150,68
"Lada C. J., Lada E. A., 2003, ARA&A, 41, 57
Lanz T., Hubeny I., 2003, ApJS, 146, 417
Liow K. Y., Dobbs C. L., 2020, MNRAS, 499, 1099
Lopez L. A., Krumholz M. R., Bolatto A. D., Prochaska J. X., Ramirez-Ruiz",7,TeXGyreTermesX-Regular,,206,73
"E., 2011, ApJ, 731, 91",7,TeXGyreTermesX-Regular,,22,22
"E., Castro D., 2014, ApJ, 795, 121",7,TeXGyreTermesX-Regular,,34,34
"Lucy L. B., 1999, A&A, 344, 282
Mathews W. G., 1967, ApJ, 147, 965
Mathis J. S., Rumpl W., Nordsieck K. H., 1977, ApJ, 217, 425
Matzner C. D., 2002, ApJ, 566, 302
McKinney W., 2010, in van der Walt S., Millman J., eds, Proceedings of
the 9th Python in Science Conference. pp 56–61, doi:10.25080/Majora-
92bf1922-00a",7,TeXGyreTermesX-Regular,,315,70
"McLeod A. F., Dale J. E., Evans C. J., Ginsburg A., Kruĳssen J. M. D.,
Pellegrini E. W., Ramsay S. K., Testi L., 2019, MNRAS, 486, 5263
Mellema G., Raga A. C., Canto J., Lundqvist P., Balick B., Steﬀen W.,",7,TeXGyreTermesX-Regular,,205,70
"Noriega-Crespo A., 1998, A&A, 331, 335",7,TeXGyreTermesX-Regular,,38,38
"Mellema G., Arthur S. J., Henney W. J., Iliev I. T., Shapiro P. R., 2006, ApJ,",7,TeXGyreTermesX-Regular,,78,78
"647, 397",7,TeXGyreTermesX-Regular,,8,8
A42,7,TeXGyreTermesX-Regular,,3,3
131,7,TeXGyreTermesX-Regular,,3,3
"Oﬀner S. S. R., Klein R. I., McKee C. F., Krumholz M. R., 2009, ApJ, 703,",7,TeXGyreTermesX-Regular,,73,73
"Olivier G. M., Lopez L. A., Rosen A. L., Nayak O., Rieter M., Krumholz",7,TeXGyreTermesX-Regular,,70,70
"M. R., Bolatto A. D., 2020, arXiv e-prints, p. arXiv:2009.10079",7,TeXGyreTermesX-Regular,,63,63
"Oort J. H., Spitzer Jr. L., 1955, ApJ, 121, 6
Osterbrock D., Ferland G., 2006, Astrophysics of Gaseous Nebulae and Active",7,TeXGyreTermesX-Regular,,121,75
"Galactic Nuclei, 2nd edn. University Science Books",7,TeXGyreTermesX-Regular,,50,50
"2011, MNRAS, 414, 1747",7,TeXGyreTermesX-Regular,,22,22
"Lopez L. A., Krumholz M. R., Bolatto A. D., Prochaska J. X., Ramirez-Ruiz",7,TeXGyreTermesX-Regular,,73,73
"D., 2018, MNRAS, 481, 4895",7,TeXGyreTermesX-Regular,,26,26
"Mignon-Risse R., González M., Commerçon B., Rosdahl J., 2020, A&A, 635,",7,TeXGyreTermesX-Regular,,71,71
The growth of H ii regions around massive stars,11,TeXGyreTermesX-Italic,,47,47
13,11,TeXGyreTermesX-Regular,,2,2
"Pellegrini E. W., Baldwin J. A., Ferland G. J., 2011, ApJ, 738, 34
Peters T., Banerjee R., Klessen R. S., Mac Low M.-M., Galván-Madrid R.,",7,TeXGyreTermesX-Regular,,138,71
"Keto E. R., 2010, ApJ, 711, 1017",7,TeXGyreTermesX-Regular,,32,32
"Portegies Zwart S. F., McMillan S. L. W., Gieles M., 2010, ARA&A, 48, 431
Raga A. C., Cantó J., Rodríguez L. F., 2012, MNRAS, 419, L39
Rey-Raposo R., Dobbs C., Agertz O., Alig C., 2017, MNRAS, 464, 3536
Roman-Duval J., Jackson J. M., Heyer M., Rathborne J., Simon R., 2010,",7,TeXGyreTermesX-Regular,,273,73
"ApJ, 723, 492",7,TeXGyreTermesX-Regular,,13,13
"Rosen A. L., Li P. S., Zhang Q., Burkhart B., 2019, ApJ, 887, 108
Russell S. C., Dopita M. A., 1992, ApJ, 384, 508
Sartorio N. S., Vandenbroucke B., Falceta-Goncalves D., Wood K., 2021,",7,TeXGyreTermesX-Regular,,185,70
"MNRAS, 500, 1833",7,TeXGyreTermesX-Regular,,16,16
"Skinner M. A., Ostriker E. C., 2015, ApJ, 809, 187
Spitzer L., 1978, Physical Processes in the Interstellar Medium. Wiley-",7,TeXGyreTermesX-Regular,,122,71
"Interscience, New York, doi:10.1002/9783527617722
Tsang B. T.-H., Milosavljević M., 2018, MNRAS, 478, 4142
Vandenbroucke B., Wood K., 2019, MNRAS, 488, 1977
Walch S. K., Whitworth A. P., Bisbas T., Wünsch R., Hubber D., 2012,",7,TeXGyreTermesX-Regular,,225,68
"MNRAS, 427, 625",7,TeXGyreTermesX-Regular,,15,15
"Zamora-Avilés M., et al., 2019, MNRAS, 487, 2200",7,TeXGyreTermesX-Regular,,48,48
This paper has been typeset from a TEX/L,7,TeXGyreTermesX-Regular,,40,40
A,6,TeXGyreTermesX-Regular,,1,1
TEX ﬁle prepared by the author.,7,TeXGyreTermesX-Regular,,31,31
MNRAS,7,TeXGyreTermesX-Regular,,5,5
000,7,TeXGyreTermesX-Bold,,3,3
", 1–13 (2020)",7,TeXGyreTermesX-Regular,,13,13
